發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
102,12,16,11,0,2,06松山區,松山區敦化北路168號,0,1,1,B03,2.0,40.0,3.0,8.0,50.0,3.0,2.0
102,10,20,14,16,2,06松山區,光復北路 南京東路4段179巷3弄,0,1,2,B03,2.0,41.0,3.0,8.0,40.0,4.0,1.0
102,1,6,8,55,2,08士林區,士林區雨聲街95號,0,1,1,B03,2.0,56.0,3.0,8.0,30.0,14.0,9.0
102,1,25,12,35,2,08士林區,士林區永公路與仰德大道2段口,0,1,3,B03,2.0,55.0,3.0,8.0,50.0,3.0,1.0
102,11,18,18,31,2,06松山區,松山區敦化北路309號,0,1,2,B03,2.0,54.0,3.0,8.0,50.0,14.0,9.0
102,12,14,13,45,2,06松山區,松山區敦化北路155巷,0,1,1,B03,2.0,52.0,3.0,6.0,50.0,4.0,1.0
102,11,27,22,30,2,06松山區,松山區光復北路154號,0,1,1,B03,2.0,49.0,3.0,6.0,50.0,5.0,1.0
102,12,15,12,15,2,06松山區,市民大道 中坡北路,0,2,1,B03,2.0,26.0,3.0,6.0,50.0,4.0,2.0
102,12,25,18,3,2,06松山區,松山區民權東路5段8號,0,1,3,B03,2.0,45.0,3.0,6.0,0.0,14.0,7.0
102,12,21,19,27,2,06松山區,市民大道 松信路,0,1,1,B03,2.0,51.0,3.0,6.0,0.0,4.0,1.0
102,11,27,10,43,2,06松山區,健康路3巷2號,0,1,1,B03,2.0,46.0,3.0,8.0,50.0,14.0,9.0
102,3,14,23,55,2,08士林區,福德路 基河路,0,1,1,B01,2.0,49.0,3.0,7.0,50.0,3.0,9.0
102,7,2,18,0,2,08士林區,中正路 承德路5段往北第一支燈桿處,0,1,1,B03,2.0,36.0,3.0,8.0,60.0,14.0,9.0
102,6,14,9,19,2,08士林區,至善路1段 臨溪路東吳大學前,0,1,1,B03,2.0,25.0,3.0,7.0,50.0,3.0,2.0
102,6,29,13,0,2,08士林區,忠誠路2段118巷11弄,0,2,2,B03,2.0,54.0,3.0,8.0,40.0,4.0,2.0
102,3,26,16,25,2,08士林區,士林區仰德大道3段125巷,0,1,1,B03,2.0,45.0,3.0,8.0,40.0,3.0,1.0
102,3,27,14,30,2,08士林區,士林區,0,2,1,B03,2.0,27.0,3.0,8.0,50.0,3.0,1.0
102,11,2,10,5,2,08士林區,天玉街 中山北路7段81巷,0,1,1,B03,2.0,41.0,3.0,8.0,50.0,4.0,1.0
102,1,16,9,55,2,08士林區,士林區中山北路5段與至誠路2段口,0,1,1,B03,2.0,35.0,3.0,7.0,40.0,3.0,2.0
102,1,3,17,25,2,08士林區,承德路4段6巷83號,0,1,2,B03,2.0,61.0,3.0,6.0,30.0,3.0,1.0
102,1,17,13,0,2,08士林區,雨農路 至誠路2段,0,1,1,B03,2.0,38.0,3.0,8.0,50.0,3.0,1.0
102,1,23,14,0,2,08士林區,士林區中山北路6段427巷,0,1,2,B03,2.0,56.0,3.0,8.0,50.0,14.0,9.0
102,1,17,14,40,2,08士林區,仰德大道2段11巷口,0,1,1,B03,2.0,43.0,3.0,8.0,40.0,3.0,1.0
102,1,30,18,10,2,08士林區,士林區中山北路6段90號,0,1,2,B03,2.0,44.0,3.0,8.0,50.0,14.0,9.0
102,1,2,12,25,2,08士林區,中山北路6段 福國路,0,1,1,B03,2.0,57.0,3.0,8.0,50.0,3.0,1.0
102,1,25,10,40,2,08士林區,士林區仰德大道4段161號,0,2,2,B03,2.0,30.0,3.0,8.0,50.0,14.0,9.0
102,1,29,17,51,2,08士林區,士林區中山北路5段608號,0,1,1,B03,2.0,36.0,3.0,8.0,50.0,14.0,8.0
102,1,20,11,26,2,08士林區,格致路 菁山路18號,0,1,1,B03,2.0,31.0,3.0,8.0,50.0,14.0,9.0
102,1,29,7,22,2,08士林區,忠誠路2段50巷口,0,1,1,B03,2.0,51.0,3.0,8.0,50.0,3.0,1.0
102,7,23,16,40,2,08士林區,雨農路12-1號,0,2,1,B03,2.0,61.0,3.0,8.0,50.0,14.0,9.0
102,3,11,21,9,2,08士林區,士林區延平北路5段128號,0,1,3,B03,2.0,35.0,3.0,8.0,50.0,14.0,9.0
102,1,9,22,55,2,08士林區,士林區大南路與承德路4段口,0,1,1,B03,2.0,60.0,3.0,7.0,50.0,5.0,1.0
102,1,20,21,47,2,08士林區,士林區中山北路6段與忠誠路1段口,0,1,1,B03,2.0,28.0,3.0,8.0,50.0,4.0,1.0
102,7,29,14,20,2,08士林區,士林區承德路4段174號,0,1,1,B03,2.0,23.0,3.0,8.0,0.0,14.0,7.0
102,1,18,14,14,2,08士林區,忠誠路2段 無名路,0,2,1,B03,2.0,48.0,3.0,8.0,50.0,3.0,1.0
102,3,9,11,50,2,08士林區,福國路15巷 中山北路5段829巷口,0,1,2,B03,2.0,49.0,3.0,8.0,30.0,4.0,1.0
102,4,8,16,55,2,08士林區,士林區延平北路6段與通河西街2段口,0,1,1,B02,2.0,44.0,3.0,8.0,50.0,5.0,1.0
102,1,14,14,45,2,08士林區,忠誠路1段171巷 173巷,0,1,1,B03,2.0,35.0,3.0,8.0,50.0,5.0,22.0
102,2,27,18,16,2,08士林區,德行西路 磺溪街,0,1,1,B03,2.0,54.0,3.0,6.0,50.0,3.0,22.0
102,4,17,19,50,2,08士林區,至善路1段 118號停車格,0,1,1,B02,2.0,28.0,3.0,7.0,50.0,14.0,22.0
102,1,13,8,55,2,08士林區,士林區中山北路6段215號,0,1,1,B03,2.0,49.0,3.0,6.0,40.0,3.0,2.0
102,1,20,10,59,2,08士林區,延平北路6段261巷 環河北路3段,0,1,1,B03,2.0,38.0,3.0,8.0,50.0,3.0,1.0
102,1,30,17,50,2,08士林區,中山北路4段 通河街,0,1,1,B03,2.0,54.0,3.0,8.0,50.0,3.0,1.0
102,2,4,20,10,2,08士林區,士林區士東路與忠誠路2段口,0,1,2,B03,2.0,44.0,3.0,8.0,50.0,14.0,9.0
102,2,25,16,50,2,08士林區,忠義街 陽明醫院旁,0,1,1,B03,2.0,39.0,3.0,8.0,50.0,3.0,2.0
102,2,23,22,0,2,08士林區,士林區中正路392號,0,1,1,B03,2.0,54.0,3.0,8.0,50.0,3.0,2.0
102,3,2,8,5,2,08士林區,中正路 文林路,0,1,1,B03,2.0,44.0,3.0,8.0,50.0,14.0,9.0
102,3,17,22,35,2,08士林區,仰德大道1段華興中學前,0,1,2,B03,2.0,54.0,3.0,8.0,40.0,14.0,9.0
102,4,25,9,45,2,08士林區,中山北路6段 忠誠路,0,1,1,B02,2.0,73.0,3.0,8.0,50.0,3.0,2.0
102,1,31,10,10,2,08士林區,士林區士商路56號,0,1,1,B03,2.0,50.0,3.0,8.0,50.0,3.0,2.0
102,2,4,13,7,2,08士林區,士林區至善路2段390號,0,1,1,B03,2.0,70.0,3.0,8.0,50.0,3.0,2.0
102,9,27,16,16,2,08士林區,士林區通河西街2段232號,0,1,2,B03,2.0,35.0,3.0,8.0,40.0,14.0,9.0
102,2,22,7,30,2,08士林區,中山北路6段405巷口,0,1,1,B03,2.0,38.0,3.0,7.0,50.0,3.0,2.0
102,3,8,10,50,2,08士林區,士東路286巷口,0,1,1,B03,2.0,36.0,3.0,8.0,50.0,3.0,1.0
102,3,7,21,1,2,08士林區,至誠路2段51巷口,0,1,1,B03,2.0,45.0,3.0,8.0,50.0,3.0,1.0
102,1,26,6,54,2,08士林區,仰德大道1段仰德一N08路燈桿,0,1,2,B03,2.0,51.0,3.0,8.0,40.0,14.0,9.0
102,2,16,17,35,2,08士林區,基河路300巷口,0,1,1,B03,2.0,48.0,3.0,8.0,0.0,3.0,1.0
102,3,5,14,5,2,08士林區,東山路25巷81弄55號路燈桿,0,1,1,B03,2.0,36.0,2.0,8.0,40.0,11.0,9.0
102,3,5,14,5,2,08士林區,東山路25巷81弄55號路燈桿,0,1,2,B03,2.0,44.0,3.0,8.0,40.0,11.0,9.0
102,4,20,19,5,2,08士林區,磺溪街 德行西路,0,1,1,B03,2.0,51.0,3.0,6.0,50.0,3.0,1.0
102,3,9,9,30,2,08士林區,忠誠路1段173巷 德行東路190巷口,0,1,1,B03,2.0,47.0,3.0,8.0,40.0,4.0,1.0
102,4,21,16,0,2,08士林區,士林區士東路103號,0,1,5,B03,2.0,56.0,3.0,8.0,50.0,3.0,2.0
102,4,21,16,0,2,08士林區,士林區士東路103號,0,1,6,B03,2.0,,,8.0,50.0,3.0,2.0
102,4,8,8,20,2,08士林區,至誠路2段 中山北路5段802巷口,0,1,1,B03,2.0,31.0,3.0,8.0,50.0,5.0,1.0
102,2,15,18,5,2,08士林區,士林區中社路1段與至善路2段口,0,2,1,B03,2.0,37.0,3.0,7.0,50.0,3.0,1.0
102,2,18,8,20,2,08士林區,中正路015標牌 百齡橋,0,2,4,B03,2.0,29.0,3.0,8.0,50.0,14.0,9.0
102,3,31,23,5,2,08士林區,福林路 至善路1段,0,1,1,B03,2.0,28.0,3.0,8.0,50.0,3.0,1.0
102,2,5,18,15,2,08士林區,克強路明德橋,0,1,1,B03,2.0,32.0,3.0,8.0,50.0,4.0,2.0
102,2,27,12,30,2,08士林區,德行東路 忠誠路,0,1,1,B03,2.0,46.0,2.0,6.0,50.0,4.0,1.0
102,3,9,17,56,2,08士林區,士林區天母西路23巷,0,1,2,B03,2.0,56.0,3.0,8.0,50.0,3.0,2.0
102,3,6,18,19,2,08士林區,仰德大道2段  仰德大道2段161巷口,0,1,1,B03,2.0,40.0,3.0,7.0,40.0,3.0,1.0
102,5,17,11,38,2,08士林區,中山北路6段 德行東路,0,1,1,B03,2.0,32.0,3.0,8.0,50.0,4.0,1.0
102,6,4,16,13,2,08士林區,士林區至善路3段29號,0,1,1,B03,2.0,37.0,3.0,8.0,50.0,3.0,1.0
102,4,1,14,40,2,08士林區,仰德大道3段125巷口,0,1,1,B03,2.0,34.0,3.0,8.0,40.0,3.0,2.0
102,2,26,20,20,2,08士林區,中山北路4段 通河街,0,1,1,B03,2.0,52.0,3.0,8.0,0.0,3.0,2.0
102,2,27,16,10,2,08士林區,士林區中山北路6段433號,0,1,1,B03,2.0,57.0,3.0,6.0,50.0,4.0,1.0
102,4,21,11,50,2,08士林區,故宮路 力行街,0,1,1,B03,2.0,46.0,3.0,7.0,40.0,3.0,1.0
102,4,2,10,25,2,08士林區,中山北路5段 福林路,0,1,1,B03,2.0,38.0,3.0,6.0,50.0,3.0,2.0
102,5,8,11,46,2,08士林區,中山北路5段 福國路,0,3,2,B03,2.0,62.0,2.0,8.0,0.0,3.0,1.0
102,5,23,21,33,2,08士林區,忠義街 雨聲街,0,2,1,B03,2.0,44.0,3.0,7.0,50.0,3.0,1.0
102,4,2,17,16,2,08士林區,中山北路6段35巷18弄,0,1,1,B03,2.0,27.0,3.0,8.0,50.0,3.0,1.0
102,4,28,12,38,2,08士林區,至善路1段往東 臨溪路口前路段缺口,0,2,2,B03,2.0,71.0,2.0,7.0,0.0,15.0,7.0
102,6,30,3,5,2,08士林區,士林區中山北路6段699巷,0,2,1,B03,2.0,22.0,2.0,8.0,50.0,5.0,1.0
102,4,15,11,31,2,08士林區,士林區忠誠路2段,0,1,1,B03,2.0,46.0,3.0,8.0,50.0,3.0,2.0
102,4,24,17,40,2,08士林區,至善路2段 臨溪街,0,1,1,B03,2.0,61.0,3.0,8.0,50.0,3.0,1.0
102,4,25,12,27,2,08士林區,福林路 士林官邸前,0,2,1,B03,2.0,22.0,2.0,6.0,50.0,3.0,2.0
102,5,26,8,41,2,08士林區,士林區至善路2段86巷,0,1,1,B03,2.0,47.0,3.0,8.0,50.0,3.0,1.0
102,4,30,21,40,2,08士林區,士林區福華路164巷,0,1,1,B03,2.0,65.0,3.0,6.0,50.0,3.0,2.0
102,5,15,4,35,2,08士林區,通河東街1段 通河街323巷口,0,1,1,B03,2.0,54.0,3.0,8.0,30.0,3.0,1.0
102,5,23,8,10,2,08士林區,雨農路32巷口,0,1,1,B02,2.0,29.0,3.0,8.0,50.0,3.0,1.0
102,4,23,10,40,2,08士林區,至善路2段264號燈桿,0,1,3,B03,2.0,31.0,3.0,8.0,50.0,14.0,9.0
102,5,6,15,0,2,08士林區,士林區,0,1,2,B03,2.0,18.0,3.0,8.0,50.0,14.0,9.0
102,4,13,9,10,2,08士林區,雨聲街 陽明醫院旁,0,1,1,B03,2.0,57.0,3.0,8.0,30.0,3.0,2.0
102,5,9,8,40,2,08士林區,至善路1段 福林路254巷,0,1,1,B03,2.0,27.0,3.0,8.0,50.0,3.0,2.0
102,5,27,17,35,2,08士林區,德行東路90巷23號,0,1,1,B03,2.0,52.0,3.0,7.0,40.0,4.0,1.0
102,5,3,7,50,2,08士林區,士林區,0,1,2,B03,2.0,22.0,3.0,8.0,40.0,14.0,9.0
102,5,8,10,57,2,08士林區,中山北路7段140巷12號,0,1,2,B03,2.0,51.0,3.0,8.0,50.0,15.0,22.0
102,5,22,18,20,2,08士林區,士林區中山北路7段114巷,0,1,1,B02,2.0,43.0,3.0,6.0,50.0,14.0,22.0
102,7,5,22,15,2,08士林區,士林區士商路與承德路5段口,0,2,1,B03,2.0,22.0,3.0,8.0,50.0,4.0,1.0
102,6,10,13,45,2,08士林區,中山北路5段300號對面,0,2,1,B03,2.0,30.0,3.0,8.0,50.0,14.0,9.0
102,8,12,14,10,2,08士林區,士林區士東路與忠誠路2段口,0,2,1,B03,2.0,56.0,3.0,8.0,50.0,5.0,1.0
102,9,25,15,21,2,08士林區,士林區承德路4段333號,0,2,1,B03,2.0,31.0,3.0,8.0,50.0,14.0,8.0
102,9,27,7,30,2,08士林區,士林區士商路與承德路5段口,0,2,1,B03,2.0,50.0,3.0,8.0,50.0,4.0,2.0
102,10,29,7,20,2,08士林區,中正路(百齡橋),0,2,2,B03,2.0,40.0,3.0,8.0,50.0,8.0,11.0
102,9,26,16,57,2,08士林區,仰德大道2段 華興中學,0,1,1,B03,2.0,42.0,3.0,8.0,40.0,3.0,1.0
102,5,20,20,50,2,08士林區,建德橋 磺溪便道,0,1,2,B03,2.0,31.0,3.0,6.0,40.0,3.0,1.0
102,6,4,12,25,2,08士林區,中山北路6段405巷8號 (地下室停車場),0,1,1,B03,2.0,50.0,2.0,6.0,50.0,3.0,2.0
102,6,4,14,30,2,08士林區,中山北路7段81巷45號,0,1,1,B03,2.0,43.0,3.0,8.0,40.0,14.0,9.0
102,5,21,14,10,2,08士林區,福華德行西路,0,1,2,B03,2.0,36.0,3.0,7.0,50.0,4.0,1.0
102,7,4,13,30,2,08士林區,士林區中正路223號,0,1,1,B03,2.0,30.0,2.0,8.0,50.0,4.0,1.0
102,7,24,14,0,2,08士林區,福志路 雨農路,0,1,2,B01,2.0,49.0,3.0,8.0,50.0,4.0,2.0
102,7,24,8,25,2,08士林區,中正路 延平北路,0,1,2,B03,2.0,40.0,3.0,8.0,50.0,5.0,2.0
102,5,25,18,4,2,08士林區,忠義街123巷口,0,1,1,B02,2.0,56.0,3.0,8.0,50.0,4.0,1.0
102,7,9,23,45,2,08士林區,中山北路 中正路,0,1,1,B03,2.0,61.0,3.0,8.0,50.0,4.0,1.0
102,7,20,18,57,2,08士林區,承德路4段9巷口,0,1,1,B03,2.0,36.0,3.0,8.0,30.0,4.0,1.0
102,7,31,14,39,2,08士林區,士林區德行東路227號,0,1,1,B01,2.0,52.0,3.0,8.0,50.0,14.0,9.0
102,8,8,18,16,2,08士林區,士林區文林路766號,0,1,1,B03,2.0,29.0,3.0,8.0,50.0,3.0,1.0
102,5,31,8,27,2,08士林區,平菁街第55號燈桿前 往至善路3段71巷,0,2,1,B02,2.0,43.0,3.0,8.0,40.0,11.0,9.0
102,6,1,17,53,2,08士林區,菁山路115巷口,0,1,1,B03,2.0,29.0,3.0,8.0,40.0,3.0,1.0
102,6,2,14,0,2,08士林區,天母東路50巷8號,0,2,1,B03,2.0,45.0,3.0,8.0,40.0,14.0,9.0
102,9,12,21,0,2,08士林區,延平北路5段 葫東街,0,2,2,B03,2.0,41.0,3.0,8.0,50.0,3.0,2.0
102,9,11,23,43,2,08士林區,士林區格致路12號,0,1,2,B03,2.0,46.0,3.0,8.0,40.0,14.0,9.0
102,8,13,12,30,2,08士林區,士林區福華路135號,0,2,3,B03,2.0,50.0,3.0,8.0,50.0,14.0,9.0
102,9,13,9,10,2,08士林區,士林區士東路與忠誠路2段口,0,1,1,B01,2.0,54.0,3.0,8.0,50.0,4.0,1.0
102,7,25,21,27,2,08士林區,文林路 德行西路,0,1,1,B03,2.0,33.0,3.0,8.0,50.0,4.0,1.0
102,7,30,12,21,2,08士林區,平菁街(平溪3+300),0,2,2,B03,2.0,32.0,2.0,8.0,40.0,11.0,9.0
102,8,18,16,39,2,08士林區,中正路 基河路,0,1,3,B03,2.0,58.0,3.0,8.0,50.0,4.0,1.0
102,7,3,6,57,2,08士林區,士林區中山北路5段260巷,0,1,1,B03,2.0,54.0,3.0,8.0,50.0,3.0,1.0
102,7,31,23,0,2,08士林區,士林區文林路342號,0,2,1,B02,2.0,19.0,3.0,8.0,50.0,3.0,1.0
102,9,1,9,58,2,08士林區,中山北路5段 劍潭路,0,2,2,B03,2.0,34.0,2.0,6.0,50.0,11.0,7.0
102,6,22,11,15,2,08士林區,士林區天母北路4巷,0,1,1,B03,2.0,43.0,3.0,8.0,50.0,3.0,22.0
102,7,1,17,57,2,08士林區,中山北路 中正路,0,1,2,B03,2.0,55.0,3.0,8.0,50.0,4.0,1.0
102,7,7,11,38,2,08士林區,士林區文林路404巷,0,1,1,B03,2.0,45.0,3.0,8.0,50.0,3.0,22.0
102,7,8,7,30,2,08士林區,通河東街 承德路4段6巷42號,0,1,2,B03,2.0,54.0,3.0,8.0,30.0,14.0,22.0
102,8,20,15,49,2,08士林區,百齡橋 東往西,0,1,1,B03,2.0,39.0,3.0,6.0,50.0,15.0,22.0
102,6,25,22,45,2,08士林區,中正路雨農路,0,5,2,B03,2.0,25.0,3.0,7.0,50.0,4.0,1.0
102,6,26,11,40,2,08士林區,中山北路6段 天母東路,0,1,1,B03,2.0,43.0,3.0,8.0,50.0,4.0,1.0
102,7,6,11,30,2,08士林區,福國路 中山北路6段35巷,0,2,1,B03,2.0,41.0,3.0,8.0,50.0,4.0,1.0
102,6,12,17,40,2,08士林區,復興橋203號燈桿,0,1,1,B03,2.0,47.0,3.0,6.0,50.0,8.0,9.0
102,8,26,15,50,2,08士林區,通河西路2段 社正路,0,3,1,B03,2.0,27.0,2.0,8.0,40.0,4.0,1.0
102,8,4,23,6,2,08士林區,延平北路6段 社中街,0,2,2,B03,2.0,35.0,3.0,8.0,50.0,5.0,1.0
102,9,10,8,20,2,08士林區,仰德大道1段國安局,0,1,1,B03,2.0,42.0,3.0,8.0,40.0,11.0,9.0
102,9,4,13,0,2,08士林區,雙溪街066燈桿,0,1,1,B02,2.0,51.0,3.0,8.0,30.0,11.0,9.0
102,6,16,14,45,2,08士林區,士林區基河路188巷,0,1,1,B03,2.0,31.0,3.0,8.0,50.0,3.0,1.0
102,9,16,7,40,2,08士林區,重陽橋往臺北,0,2,3,B03,2.0,45.0,2.0,8.0,50.0,8.0,9.0
102,7,16,15,50,2,08士林區,士林區仰德大道3段125巷,0,1,2,B03,2.0,34.0,3.0,8.0,40.0,3.0,1.0
102,8,17,7,35,2,08士林區,士林區文昌路155巷,0,1,1,B03,2.0,24.0,3.0,8.0,50.0,4.0,1.0
102,8,19,9,30,2,08士林區,延平北路6段 社正路,0,1,1,B03,2.0,46.0,3.0,8.0,50.0,3.0,1.0
102,9,9,15,34,2,08士林區,天母東路8巷57號,0,1,2,B03,2.0,35.0,3.0,8.0,40.0,3.0,1.0
102,7,22,13,27,2,08士林區,士林區德行東路150號,0,1,2,B03,2.0,37.0,3.0,8.0,0.0,14.0,9.0
102,8,30,19,30,2,08士林區,中山北路5段福林橋上,0,1,3,B03,2.0,46.0,3.0,6.0,50.0,8.0,9.0
102,9,13,12,45,2,08士林區,中山北路5段699巷口,0,1,2,B03,2.0,35.0,3.0,8.0,50.0,8.0,7.0
102,8,12,21,17,2,08士林區,士林區仰德大道1段與至誠路1段口,0,1,1,B03,2.0,48.0,3.0,8.0,50.0,5.0,1.0
102,7,29,0,7,2,08士林區,士林區中正路與中山北路5段口,0,2,1,B03,2.0,55.0,3.0,8.0,50.0,14.0,9.0
102,8,15,8,40,2,08士林區,士林區延平北路5段121號,0,1,1,B03,2.0,38.0,3.0,7.0,50.0,14.0,9.0
102,7,26,19,15,2,08士林區,福林路251巷口,0,2,1,B01,2.0,43.0,3.0,8.0,50.0,14.0,9.0
102,6,16,7,55,2,08士林區,士林區福華路159號北側附近,0,1,2,B03,2.0,41.0,3.0,8.0,50.0,14.0,9.0
102,10,28,17,45,2,08士林區,大南路350巷口,0,1,1,B03,2.0,36.0,3.0,8.0,40.0,13.0,9.0
102,7,9,23,30,2,08士林區,環河北路3段往南方向,0,1,2,B03,2.0,65.0,2.0,8.0,50.0,14.0,9.0
102,8,9,22,50,2,08士林區,忠誠路1段16巷口,0,1,1,B02,2.0,44.0,3.0,8.0,50.0,14.0,8.0
102,8,15,13,30,2,08士林區,文林路740巷 福華路157巷,0,1,1,B03,2.0,59.0,3.0,8.0,40.0,4.0,1.0
102,9,9,11,53,2,08士林區,中山北路5段 福國路,0,1,1,B03,2.0,52.0,3.0,8.0,50.0,5.0,1.0
102,8,19,18,40,2,08士林區,通河東街2段10巷6號,0,1,1,B03,2.0,20.0,3.0,8.0,40.0,3.0,1.0
102,8,24,15,0,2,08士林區,文林路766號(磺溪便道),0,1,1,B03,2.0,47.0,3.0,7.0,40.0,5.0,1.0
102,8,3,13,40,2,08士林區,士林區文昌路154巷,0,1,1,B03,2.0,41.0,3.0,8.0,50.0,4.0,2.0
102,8,17,16,20,2,08士林區,中山北路 中正路,0,1,2,B03,2.0,33.0,3.0,8.0,50.0,4.0,2.0
102,8,10,13,0,2,08士林區,德行東路104巷 德行東路90巷21弄口,0,1,1,B03,2.0,27.0,3.0,8.0,40.0,4.0,1.0
102,8,24,16,33,2,08士林區,中山北路5段850巷(804號),0,1,1,B03,2.0,64.0,3.0,6.0,40.0,14.0,9.0
102,8,28,12,25,2,08士林區,中山北路5段 福林路,0,1,1,B03,2.0,36.0,3.0,8.0,50.0,4.0,1.0
102,7,17,8,40,2,08士林區,士林區承德路4段40巷,0,1,1,B03,2.0,40.0,3.0,8.0,50.0,4.0,1.0
102,8,31,12,29,2,08士林區,中正路 延平北路,0,1,1,B03,2.0,39.0,3.0,6.0,50.0,4.0,1.0
102,10,3,7,25,2,08士林區,忠誠路2段140巷口,0,1,1,B03,2.0,46.0,3.0,6.0,50.0,3.0,1.0
102,10,3,10,10,2,08士林區,士林區仰德大道3段125巷,0,1,1,B03,2.0,31.0,3.0,6.0,40.0,3.0,1.0
102,11,14,12,35,2,08士林區,士林區承德路4段174號,0,1,1,B03,2.0,25.0,3.0,8.0,50.0,14.0,9.0
102,10,10,11,36,2,08士林區,天母西路5巷 天玉街38巷13弄口,0,1,1,B03,2.0,49.0,3.0,8.0,30.0,3.0,2.0
102,9,19,11,20,2,08士林區,士林區福林路197號,0,2,1,B03,2.0,48.0,3.0,8.0,50.0,3.0,2.0
102,9,20,14,30,2,08士林區,中山北路5段 文林路,0,1,1,B03,2.0,58.0,3.0,8.0,50.0,4.0,1.0
102,10,4,1,10,2,08士林區,中山北路5段 (文林路76號後方),0,1,2,B02,2.0,33.0,3.0,8.0,50.0,14.0,9.0
102,10,19,12,10,2,08士林區,芝玉路2段20巷87號,0,1,2,B03,2.0,41.0,3.0,8.0,40.0,4.0,1.0
102,9,25,15,26,2,08士林區,百齡橋下中正路(往社子),0,2,2,B03,2.0,62.0,3.0,8.0,50.0,8.0,9.0
102,10,31,23,35,2,08士林區,士林區中正路187巷,0,1,1,B02,2.0,55.0,3.0,8.0,50.0,3.0,1.0
102,10,4,22,45,2,08士林區,士林區仰德大道1段16號,0,1,2,B03,2.0,25.0,3.0,6.0,40.0,14.0,22.0
102,12,26,13,6,2,08士林區,忠誠路2段207巷101號,0,1,1,B03,2.0,27.0,3.0,7.0,50.0,14.0,9.0
102,12,30,21,0,2,08士林區,士林區中山北路6段126號,0,1,1,B03,2.0,25.0,3.0,7.0,50.0,14.0,9.0
102,11,22,9,10,2,08士林區,通河西街1段堤外停車場,0,1,1,B03,2.0,30.0,3.0,8.0,50.0,3.0,2.0
102,10,1,8,50,2,08士林區,忠勇街40巷4弄,0,1,1,B01,2.0,61.0,3.0,8.0,30.0,3.0,1.0
102,10,23,8,55,2,08士林區,士林區士東路59號,0,1,1,B03,2.0,46.0,3.0,7.0,50.0,14.0,9.0
102,10,25,8,10,2,08士林區,士林區中山北路6段719號,0,3,1,B03,2.0,32.0,2.0,8.0,50.0,4.0,1.0
102,10,25,9,40,2,08士林區,士林區忠義街與忠誠路1段口,0,1,1,B03,2.0,61.0,3.0,8.0,50.0,4.0,1.0
102,11,7,16,0,2,08士林區,德行東路129巷 忠誠路2段10巷口,0,2,3,B03,2.0,59.0,3.0,8.0,50.0,13.0,9.0
102,11,28,17,20,2,08士林區,中山北路 劍潭路,0,1,1,B03,2.0,43.0,3.0,8.0,50.0,3.0,1.0
102,11,29,14,20,2,08士林區,中正路 福港街,0,2,2,B03,2.0,59.0,2.0,8.0,50.0,3.0,1.0
102,9,28,8,50,2,08士林區,士林區通河東街1段128號,0,1,3,B03,2.0,43.0,3.0,8.0,30.0,3.0,1.0
102,10,31,17,45,2,08士林區,士林區天母西路87號,0,1,2,B03,2.0,40.0,3.0,7.0,50.0,4.0,1.0
102,12,26,10,33,2,08士林區,士林區中山北路5段與至誠路2段口,0,1,1,B03,2.0,54.0,3.0,6.0,50.0,5.0,1.0
102,7,24,9,15,2,09北投區,大度路3段 關渡路,0,1,1,B03,2.0,20.0,3.0,8.0,50.0,3.0,1.0
102,11,4,21,40,2,08士林區,士林區仰德大道3段105巷,0,2,1,B03,2.0,54.0,3.0,6.0,40.0,4.0,1.0
102,10,12,12,40,2,08士林區,士林區延平北路6段352號,0,1,1,B03,2.0,27.0,3.0,8.0,50.0,14.0,9.0
102,11,5,15,25,2,08士林區,故宮路 力行街,0,1,2,B03,2.0,49.0,3.0,8.0,50.0,3.0,1.0
102,11,11,13,13,2,08士林區,士林區忠誠路2段160巷,0,1,1,B03,2.0,44.0,3.0,8.0,50.0,14.0,9.0
102,11,9,19,40,2,08士林區,至誠路1段152巷口,0,2,1,B03,2.0,42.0,3.0,8.0,50.0,3.0,2.0
102,11,27,18,0,2,08士林區,天母東路30號,0,1,1,B03,2.0,24.0,3.0,2.0,50.0,4.0,1.0
102,11,18,8,0,2,08士林區,士林區中山北路5段102號,0,2,1,B03,2.0,41.0,3.0,8.0,50.0,14.0,9.0
102,12,1,23,23,2,08士林區,至善路2段 故宮路,0,1,1,B03,2.0,25.0,3.0,8.0,50.0,4.0,2.0
102,10,15,20,28,2,08士林區,中山北路5段 劍潭路,0,1,1,B03,2.0,29.0,3.0,8.0,50.0,3.0,1.0
102,11,8,17,58,2,08士林區,士林區忠誠路2段207巷,0,1,1,B03,2.0,42.0,3.0,8.0,50.0,4.0,1.0
102,11,24,21,30,2,08士林區,福國路15巷,0,2,2,B03,2.0,50.0,3.0,7.0,30.0,4.0,1.0
102,11,27,9,24,2,08士林區,中山北路7段38巷口前<北往南>,0,1,2,B03,2.0,51.0,3.0,8.0,50.0,14.0,9.0
102,11,27,5,0,2,08士林區,承德士商路,0,3,2,B03,2.0,35.0,3.0,7.0,50.0,3.0,1.0
102,11,28,10,10,2,08士林區,士林區中山北路6段157巷,0,1,1,B03,2.0,57.0,3.0,6.0,50.0,3.0,1.0
